utt_id,dataset_name,gender,path_raw,duration_sec,world_voiced_ratio,world_f0_median_hz,world_mel_status,world_mel_voiced_frames,world_mel_continuity_l1,world_mel_vector_json,lpc_mel_status,lpc_mel_voiced_frames,lpc_mel_continuity_l1,lpc_mel_vector_json,mfcc_status,mfcc_voiced_frames,mfcc_continuity_l1,mfcc_vector_json
p226_026_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_026_mic1.flac,2.446000,0.424490,107.495080,ok,104,0.674595,"[-5.9918075106945174, -7.096633960493967, -8.603916967311651, -8.959931920488087, -9.147183795347477, -10.108607404874228, -11.914212062476057, -11.3911684174505, -10.944860691795128, -10.626018494110086, -10.88255330411673, -11.83652937239968, -12.21674648811735, -12.085194707122575, -11.785476184426809, -12.054829500361949, -12.565598819646976, -12.581241416473647, -13.401257560345384, -14.867260198992764, -15.38525859733863, -15.873724309746084, -15.952508376534329, -15.908885331714963]",ok,194,0.202699,"[2.2535629272460938, 1.7671571969985962, 1.3819130659103394, 1.1291288137435913, 0.9348467588424683, 0.7593387961387634, 0.5806847214698792, 0.3939516842365265, 0.1874772161245346, -0.040230732411146164, -0.2690863013267517, -0.4829448163509369, -0.6767498850822449, -0.8221737742424011, -0.8941386938095093, -0.900610089302063, -1.0050098896026611, -1.341188669204712, -1.8594132661819458, -2.4108059406280518, -2.876126527786255, -3.2308547496795654, -3.462956428527832, -3.5032260417938232]",ok,194,3.711673,"[-202.67225646972656, 90.0244140625, -5.965369701385498, 33.07670974731445, 5.149342060089111, 7.70577335357666, 7.463117599487305, -5.237919330596924, -1.0640723705291748, 3.4871177673339844, 10.737268447875977, 5.303557395935059, -1.6996557712554932, -0.5548853278160095, -0.4979225993156433, -4.133254051208496]"
p226_039_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_039_mic1.flac,2.152521,0.351852,99.656735,ok,76,0.694870,"[-7.206446729098926, -8.163817737603466, -7.9571434623985295, -8.2972127967759, -10.007820193207658, -11.90907784784838, -12.443846432815668, -12.167580331608209, -12.254779582418914, -12.607039810293902, -12.43999484598906, -12.172875464721622, -12.406396855795139, -12.742007711543735, -12.51764293334632, -12.440662460488914, -12.717522657243046, -12.261553808456435, -12.999457240078145, -14.19881513357279, -14.075876185119393, -14.33632414925627, -14.739277652735394, -15.14211593013908]",ok,143,0.177423,"[1.2354856729507446, 1.0441170930862427, 0.755341649055481, 0.42716190218925476, 0.11208797991275787, -0.1608361154794693, -0.38929471373558044, -0.5841068029403687, -0.7604311108589172, -0.9259361028671265, -1.075615406036377, -1.2025783061981201, -1.3052979707717896, -1.3574998378753662, -1.3415992259979248, -1.3116096258163452, -1.3849787712097168, -1.5242598056793213, -1.7256742715835571, -2.054999828338623, -2.3786873817443848, -2.674567699432373, -3.0589287281036377, -3.309983253479004]",ok,143,3.819056,"[-198.27610778808594, 62.81133270263672, 8.049456596374512, 32.515079498291016, 0.7704811096191406, 7.291090965270996, -2.4064338207244873, -4.763610363006592, -5.385422706604004, 0.00913059152662754, -3.5313503742218018, 4.800877094268799, 2.7963438034057617, 4.4660258293151855, 3.9458861351013184, -2.54654860496521]"
p226_040_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_040_mic1.flac,2.006792,0.293532,106.481436,ok,59,0.727230,"[-6.94728838723544, -8.15028609665965, -7.785787573827817, -8.310694897723963, -10.395484463437842, -12.402116806290765, -12.917691924998856, -12.483522242140408, -12.290080227783365, -12.279098181848623, -11.98635375956443, -11.80763230771212, -12.066983119268773, -12.439698056221685, -11.815278755130725, -12.123022091443103, -12.249506166777707, -11.955660044511381, -12.833086094124956, -15.00787526195686, -15.47812414447003, -15.506319658677898, -15.709273757888269, -15.907598375388085]",ok,110,0.227883,"[1.7992538213729858, 1.608516812324524, 1.4608725309371948, 1.189205288887024, 0.815575122833252, 0.5115113854408264, 0.264597624540329, 0.0537465438246727, -0.1394740343093872, -0.32541435956954956, -0.5004709362983704, -0.6566526889801025, -0.7896643877029419, -0.8706011176109314, -0.8801082372665405, -0.7855554819107056, -0.5794862508773804, -0.7759576439857483, -1.5683529376983643, -2.2528350353240967, -2.722557783126831, -3.119567394256592, -3.4457590579986572, -3.557351589202881]",ok,110,4.128472,"[-211.30722045898438, 75.68673706054688, -8.496538162231445, 46.86767578125, 3.1985950469970703, 7.419281005859375, 2.7250871658325195, -11.142889022827148, -1.04136061668396, -2.869978666305542, -0.7274017333984375, 3.995124578475952, 2.108851671218872, 4.894290924072266, 5.93886661529541, -2.8942227363586426]"
p226_047_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_047_mic1.flac,2.150792,0.287037,111.430092,ok,62,0.725114,"[-6.263952054988136, -7.354866893422955, -8.45609616098964, -9.333785879623337, -10.800454542101829, -11.780444494619386, -11.824740372612158, -12.038118586817625, -12.362205290773778, -12.25472286087287, -12.138441386529253, -12.442418834845695, -11.938082654368179, -11.9352353196074, -11.4662635012982, -11.755273990773844, -12.498071974822192, -12.551041099492135, -13.297307182054155, -14.838498990651294, -15.169938914786162, -15.546854232995134, -15.754277187636038, -16.031315460621276]",ok,116,0.228228,"[2.021280527114868, 1.5287412405014038, 0.9943243265151978, 0.6244729161262512, 0.3438715636730194, 0.11880620568990707, -0.06869565695524216, -0.2298860400915146, -0.39022374153137207, -0.5703428983688354, -0.754060685634613, -0.9156915545463562, -1.0448718070983887, -1.1090617179870605, -1.0974324941635132, -1.2044204473495483, -1.4192456007003784, -1.7159349918365479, -2.2094995975494385, -2.6780855655670166, -3.038344621658325, -3.3335988521575928, -3.539888620376587, -3.5539896488189697]",ok,116,4.330223,"[-222.02415466308594, 80.3614273071289, 0.9390773773193359, 42.03152084350586, 8.383218765258789, 2.982435464859009, 10.880339622497559, -0.7968847155570984, 0.9318651556968689, -0.49083414673805237, 0.02105097845196724, 2.2990529537200928, -1.805466651916504, 2.986051082611084, 4.310525417327881, -0.8126724362373352]"
p226_048_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_048_mic1.flac,2.018187,0.351485,99.321588,ok,71,0.888476,"[-7.167107579671333, -8.134061250616192, -8.809318915000969, -9.875048811375846, -11.367006980210583, -12.406885113980586, -12.28510885439707, -12.43686883745222, -12.720028473361841, -12.246570612962591, -12.093450994134614, -12.32409360011314, -12.38632975276839, -12.747243243645714, -12.339585001686906, -12.464850844424504, -12.738641542635305, -12.648680952321868, -13.49855050433913, -14.022340762787351, -14.442929722889774, -14.647930399475287, -14.991879930798396, -15.427034886928602]",ok,133,0.272836,"[1.7809303998947144, 1.2222031354904175, 0.7966511845588684, 0.4749104678630829, 0.216018408536911, 0.00450613908469677, -0.17623957991600037, -0.3396666944026947, -0.5048852562904358, -0.6795103549957275, -0.8494986891746521, -1.0004862546920776, -1.1293834447860718, -1.2113229036331177, -1.235219955444336, -1.2333205938339233, -1.3156938552856445, -1.5875239372253418, -1.9886800050735474, -2.3415632247924805, -2.6156232357025146, -2.858304738998413, -3.164555549621582, -3.3431179523468018]",ok,133,4.550464,"[-220.65142822265625, 67.74398803710938, 3.8052892684936523, 33.93566131591797, 7.5968780517578125, 8.889772415161133, 4.14682149887085, -1.2075889110565186, -1.823717713356018, -0.16689877212047577, 0.7926479578018188, -0.1778680384159088, -0.4579814076423645, 3.204972267150879, 3.7869555950164795, 1.9679399728775024]"
p226_049_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_049_mic1.flac,2.199937,0.386364,114.807157,ok,85,0.721953,"[-6.238644743310199, -7.14628235104975, -7.982810016843274, -8.702383690592555, -10.166985186955253, -11.358071379860526, -11.346657517364408, -11.399045970001534, -11.644497184836856, -11.15885395288347, -11.069369796952122, -12.13972948747144, -12.767210109557158, -12.44809592526759, -11.534944832932528, -11.908854247029693, -11.958702576257341, -11.695863106081724, -13.014630584173467, -14.919297907754943, -15.380311802377205, -15.547577666760906, -15.846097540115743, -15.93215924010199]",ok,160,0.215866,"[2.0135860443115234, 1.639172911643982, 1.2199434041976929, 0.9070684313774109, 0.6589948534965515, 0.4559875428676605, 0.28103509545326233, 0.1162630096077919, -0.0687018483877182, -0.287231981754303, -0.5041464567184448, -0.6900920867919922, -0.8363313674926758, -0.9159266352653503, -0.9225248098373413, -0.873166561126709, -0.781181275844574, -0.9857468605041504, -1.7158997058868408, -2.362213373184204, -2.8378334045410156, -3.2020843029022217, -3.487551212310791, -3.610863208770752]",ok,160,3.992790,"[-202.35269165039062, 83.39056396484375, -6.570290565490723, 39.754638671875, 2.4109947681427, 7.902560234069824, 12.466245651245117, -8.863714218139648, -0.47869372367858887, 0.8539749979972839, 1.018690824508667, 2.120330333709717, -4.111942768096924, 3.4100944995880127, 8.036988258361816, -2.8301901817321777]"
p226_052_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_052_mic1.flac,2.514000,0.396825,108.206502,ok,100,0.879466,"[-6.752408592929339, -8.161511358071913, -8.25528439936107, -9.065731722787284, -10.723065213187107, -11.0686890098608, -10.765563911620648, -11.339561726692493, -12.111888252926542, -12.13186028538279, -12.149218902573889, -12.765390960254543, -13.122123444690716, -13.358052442287237, -12.178184464585472, -11.971445418752321, -12.695851107560545, -12.346648261797181, -12.92174914192388, -13.940775870795042, -13.753899548874859, -14.033144121274194, -14.601934734416432, -15.282634735920462]",ok,188,0.256531,"[1.4765247106552124, 1.1141382455825806, 0.8305326700210571, 0.5696601271629333, 0.30970126390457153, 0.0491875484585762, -0.17977258563041687, -0.37074220180511475, -0.5418616533279419, -0.7065216302871704, -0.8686503767967224, -1.0237411260604858, -1.1666626930236816, -1.2737990617752075, -1.3384231328964233, -1.3491499423980713, -1.3696705102920532, -1.568105936050415, -1.8740772008895874, -2.1219053268432617, -2.3373656272888184, -2.5950310230255127, -2.9327681064605713, -3.1628546714782715]",ok,188,4.195387,"[-201.89205932617188, 64.92572021484375, 11.647991180419922, 27.695844650268555, -1.555316686630249, 8.278923988342285, 7.1828179359436035, 1.111412525177002, -2.304579257965088, 3.7570083141326904, -1.4554017782211304, -1.0307420492172241, -1.1872097253799438, 6.138210296630859, 5.02657413482666, 0.9747373461723328]"
p226_053_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_053_mic1.flac,2.734375,0.386861,111.080029,ok,106,0.565962,"[-4.874309570710424, -5.931447438819243, -6.823209199115298, -7.806225637291718, -9.731073474320993, -11.708330815182217, -11.930054571656065, -12.076743867962541, -12.34975298072194, -11.795190376625456, -11.450168433772129, -11.880763213692163, -11.787489661125147, -11.56484997058805, -11.026783567983092, -11.40524735594118, -12.077007656409291, -12.031850157779335, -13.258291751106771, -15.11966154179255, -15.366209928742027, -15.685958209484854, -15.728640318842807, -15.845315314847468]",ok,199,0.170896,"[2.600858688354492, 2.0545501708984375, 1.4828506708145142, 1.1186890602111816, 0.8264944553375244, 0.5805709362030029, 0.37110307812690735, 0.18816691637039185, 0.014643644914031029, -0.16135969758033752, -0.3358520567417145, -0.4949827790260315, -0.623970091342926, -0.6761595606803894, -0.6352165341377258, -0.6533725261688232, -0.7730271220207214, -1.1643387079238892, -1.8338805437088013, -2.4024875164031982, -2.8162899017333984, -3.1114184856414795, -3.2787418365478516, -3.192729949951172]",ok,199,3.318825,"[-189.1594696044922, 87.24979400634766, 0.9319356679916382, 48.900291442871094, 13.778188705444336, 1.4423683881759644, 10.35385799407959, -7.549188137054443, -0.6258911490440369, -2.6910622119903564, 0.8763841986656189, 1.7174946069717407, -1.6641244888305664, 4.331871032714844, 6.257776260375977, -0.3759244680404663]"
p226_057_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_057_mic1.flac,2.385646,0.389121,101.059007,ok,93,0.807147,"[-6.3498328921753675, -7.4926592858227465, -8.425781518807073, -9.592621839756974, -11.66686101605994, -12.87520223115936, -12.565592164710063, -12.672967710197204, -12.861636792874958, -12.535782022071182, -12.371270831665033, -12.586865027195817, -12.07780494313367, -11.966414250511404, -11.359256027631245, -12.234526600237189, -12.52794690058839, -12.543440930042282, -13.85302716746222, -15.164707994425337, -15.291273050544723, -15.454494826584607, -15.594359965573553, -15.704210457823594]",ok,174,0.244848,"[2.113448143005371, 1.5612539052963257, 1.0916098356246948, 0.7315407991409302, 0.44733381271362305, 0.21472586691379547, 0.016309944912791252, -0.15681777894496918, -0.3163542151451111, -0.46739986538887024, -0.6028356552124023, -0.7120804786682129, -0.7884104251861572, -0.7984493970870972, -0.7525795102119446, -0.7934455275535583, -0.9973470568656921, -1.477839469909668, -2.081317901611328, -2.5475897789001465, -2.9099884033203125, -3.187340021133423, -3.4003353118896484, -3.4692444801330566]",ok,174,4.281595,"[-222.37205505371094, 76.54817962646484, -1.960574746131897, 45.422935485839844, 15.486830711364746, 3.8870201110839844, 10.392014503479004, -2.6045446395874023, -1.6067169904708862, -2.6240570545196533, -0.8634585738182068, 2.1960883140563965, -3.5323195457458496, 2.848952054977417, 6.684378623962402, 0.32964107394218445]"
p226_059_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_059_mic1.flac,2.086167,0.330144,119.265467,ok,69,0.663848,"[-6.198014276310104, -7.18079496241972, -7.402155207096071, -7.804667809139265, -9.264373790755402, -10.239616874254757, -10.31006573086863, -10.258667729028309, -10.346596898998246, -10.316207947322315, -10.651371357037497, -11.424526737418926, -11.690101618587228, -12.059705589918856, -11.436482415004694, -11.456768279138869, -11.308224516906046, -10.585954427560917, -11.312447643010428, -13.113988617848701, -13.179524856865907, -13.384037441923295, -13.69494700318554, -13.999201272254584]",ok,130,0.204723,"[1.4610859155654907, 1.2070999145507812, 0.9890378713607788, 0.8009167313575745, 0.6623372435569763, 0.5678690075874329, 0.486053466796875, 0.3447807729244232, 0.09997259825468063, -0.16943521797657013, -0.40271157026290894, -0.5973899364471436, -0.761262834072113, -0.8772953152656555, -0.9364591836929321, -0.9075936079025269, -0.7716938257217407, -0.776715099811554, -1.0962491035461426, -1.47769033908844, -1.885631799697876, -2.2330713272094727, -2.5723164081573486, -2.8494584560394287]",ok,130,3.603879,"[-157.85450744628906, 62.527976989746094, 4.217499256134033, 26.519338607788086, -4.1081671714782715, 12.326947212219238, 5.001461029052734, -4.575763702392578, -1.9375765323638916, 0.7118498682975769, -1.5407410860061646, 4.585714340209961, -0.9474656581878662, 2.6442768573760986, 6.651603698730469, -2.2496397495269775]"
p226_063_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_063_mic1.flac,2.465438,0.352227,101.333633,ok,87,0.636216,"[-5.105991303720358, -6.132535665680623, -6.240051434822323, -7.1912325614713515, -9.421616139350736, -10.800524604613472, -10.805255351040671, -10.620703145532312, -10.467611191289862, -10.094871080611215, -10.222311680735267, -11.177726457992147, -11.8699835602886, -12.000419430581328, -11.316039870152158, -11.69792676503824, -11.906299814067301, -12.109241169728742, -13.405986637429017, -14.88397245267298, -15.515976428801828, -15.806363120603377, -15.969023979808671, -15.999364175983983]",ok,164,0.193403,"[2.6346259117126465, 2.3070268630981445, 1.9508295059204102, 1.630685806274414, 1.3668498992919922, 1.1393388509750366, 0.9339919686317444, 0.7461245059967041, 0.5618224740028381, 0.3697143793106079, 0.1748659312725067, -0.01717454381287098, -0.20818717777729034, -0.3604550361633301, -0.4509909152984619, -0.5178877115249634, -0.6418766379356384, -0.9455633163452148, -1.5657936334609985, -2.2355282306671143, -2.7512152194976807, -3.135478973388672, -3.393336534500122, -3.4506239891052246]",ok,164,3.694293,"[-182.86256408691406, 100.1527099609375, -11.190096855163574, 39.74997329711914, 5.8293023109436035, 9.671327590942383, 10.878836631774902, -11.189123153686523, -3.546921491622925, -1.7696646451950073, 0.5085277557373047, -0.1300477236509323, -0.44619467854499817, 3.936339855194092, 5.484879970550537, -0.4336937367916107]"
p226_066_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_066_mic1.flac,2.301208,0.307359,96.517633,ok,71,0.783577,"[-7.639982436349181, -8.970947624710032, -8.68304920468985, -8.512495303034216, -9.543660850701233, -10.749137519311093, -10.618976348590243, -10.446007244521184, -10.670976676763303, -10.767754210381675, -10.97428135858757, -11.857545357242468, -12.562421201172997, -12.99736747934693, -12.20890405817506, -12.177046859976079, -12.214216356722277, -11.988966443747815, -13.119394127035811, -14.405879662313177, -14.736594274045075, -15.317966943104087, -15.355943757136737, -15.681765584188462]",ok,134,0.244430,"[1.564768671989441, 1.3801815509796143, 1.2232921123504639, 1.0835744142532349, 0.9489727020263672, 0.8359782099723816, 0.7335296869277954, 0.5608429312705994, 0.29409757256507874, 0.029348386451601982, -0.2012796401977539, -0.40309613943099976, -0.5838559865951538, -0.7227874994277954, -0.809296727180481, -0.819176197052002, -0.7694461345672607, -0.9202864766120911, -1.4388506412506104, -1.9658615589141846, -2.4196174144744873, -2.825054168701172, -3.22109317779541, -3.4863922595977783]",ok,134,4.195013,"[-199.43603515625, 79.89759826660156, -11.53207778930664, 23.74404525756836, -8.1793851852417, 9.538360595703125, 6.863394260406494, -8.385384559631348, -0.936631441116333, 1.3489681482315063, 0.4978671371936798, 3.7878358364105225, 1.9745888710021973, 5.306258678436279, 5.950498104095459, -0.3435397148132324]"
p226_067_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_067_mic1.flac,2.283292,0.401747,98.399658,ok,92,0.743705,"[-6.610026557923189, -7.9663042974393985, -8.975075629525875, -9.205716055816158, -10.138471683320688, -11.157881710367343, -11.184476177785989, -11.101755854238899, -11.042125400997866, -11.011245047811387, -11.248384281184155, -12.502236375785886, -13.111872658937417, -12.66792893670706, -12.071110648032521, -12.61025470608418, -12.753283109228184, -12.818666944170674, -14.001139803811544, -14.828192198724702, -15.010525589510184, -15.368416131291383, -15.5481944103693, -15.775630841574241]",ok,174,0.226775,"[2.0614256858825684, 1.5696046352386475, 1.129083514213562, 0.8338900804519653, 0.6070858836174011, 0.41714486479759216, 0.24731065332889557, 0.08624539524316788, -0.08601181209087372, -0.28336578607559204, -0.49184492230415344, -0.6803072094917297, -0.835381269454956, -0.9279662370681763, -0.971330463886261, -1.0691757202148438, -1.2154216766357422, -1.4888851642608643, -1.9472804069519043, -2.3808341026306152, -2.714273691177368, -2.999725580215454, -3.2671291828155518, -3.3690693378448486]",ok,174,4.035531,"[-213.65463256835938, 83.63152313232422, -2.5891361236572266, 26.78319549560547, 0.9676666259765625, 10.193982124328613, 10.561216354370117, -2.5053935050964355, -3.008068799972534, 1.3805102109909058, 5.640498161315918, 2.33939790725708, -0.18970367312431335, 1.096786379814148, 6.942568778991699, -2.14923095703125]"
p226_078_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_078_mic1.flac,2.351729,0.364407,102.665355,ok,86,0.808745,"[-5.74244367950003, -6.503799011310253, -6.245891065826495, -7.086313867833663, -9.015227680658311, -10.458557501147313, -10.500772112418264, -10.517025755037126, -10.985527418165223, -10.809639801664634, -10.577629760547358, -10.964212077582811, -11.326667167702515, -11.166980612527192, -10.202335818167835, -11.170942240632527, -11.882774876341275, -12.335644453886191, -13.946292303890969, -15.356980978355534, -15.699295788999237, -15.839426055001743, -15.954809119680876, -15.929536785194916]",ok,161,0.235275,"[2.4504992961883545, 2.2770185470581055, 2.0430355072021484, 1.7026797533035278, 1.3647295236587524, 1.0682414770126343, 0.8118078708648682, 0.5890164375305176, 0.3862292170524597, 0.1957879662513733, 0.024178562685847282, -0.11873875558376312, -0.22686301171779633, -0.26911020278930664, -0.2634172737598419, -0.3786613345146179, -0.7865114808082581, -1.4122631549835205, -2.041600465774536, -2.586118698120117, -3.060070037841797, -3.4565951824188232, -3.7401649951934814, -3.834963321685791]",ok,161,4.138146,"[-189.79550170898438, 100.8486328125, -13.078873634338379, 39.82990646362305, 8.093094825744629, -2.380328416824341, 9.36668586730957, -6.703556537628174, -4.910583972930908, -0.3943573236465454, -0.5768853425979614, -0.014722933992743492, -0.12756891548633575, 4.349887847900391, 7.535623073577881, -2.0089662075042725]"
p226_079_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_079_mic1.flac,2.137812,0.434579,104.448640,ok,93,0.482742,"[-6.964492735320451, -8.333411286235327, -9.130201141500088, -10.662447789122135, -12.671967921624928, -13.724098604843313, -13.576613887472673, -13.673021310850315, -13.8912121106845, -13.800701712126004, -13.584826666195198, -13.659603767713843, -13.440887115942488, -13.453634786999503, -12.793911660472572, -13.246970253549923, -13.674302645384309, -13.557068216413692, -14.367403992007617, -15.300036493938322, -15.412191183262204, -15.423455540871094, -15.646962408506763, -15.878323254109297]",ok,174,0.206030,"[2.152632713317871, 1.6222909688949585, 1.0828899145126343, 0.6283107399940491, 0.28244826197624207, 0.0062193488702178, -0.2235429286956787, -0.4190485179424286, -0.5942819714546204, -0.7564261555671692, -0.9010465741157532, -1.020541787147522, -1.1077682971954346, -1.1232792139053345, -1.0660096406936646, -1.1437137126922607, -1.3535138368606567, -1.6440653800964355, -2.0871903896331787, -2.5631566047668457, -2.9515364170074463, -3.2300193309783936, -3.4933412075042725, -3.6106040477752686]",ok,174,3.488829,"[-259.060546875, 75.1783676147461, 6.372280597686768, 47.74612808227539, 13.559828758239746, 7.012115955352783, 9.867801666259766, -0.22219453752040863, -3.2213737964630127, 0.12756209075450897, -1.7998359203338623, 1.6750950813293457, -2.1977620124816895, 4.690939426422119, 5.169221878051758, -1.3586225509643555]"
p226_083_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_083_mic1.flac,2.829333,0.222615,134.410915,ok,63,0.712007,"[-6.635501245386208, -7.392958888689704, -6.905264537769783, -7.0561844892694365, -8.591568845746194, -9.985256370542526, -10.07259410890811, -9.843495367024932, -9.892367759291774, -10.090552242855523, -10.570315818784982, -11.804021313751733, -12.50040184851576, -12.452692016014877, -12.356541485943078, -13.131211714407284, -12.90718055473974, -12.833589942582945, -13.926789672440659, -15.34782261338135, -15.410546310214828, -15.811309412105292, -15.912137435868098, -15.704085762665473]",ok,118,0.207944,"[2.0542216300964355, 1.9840646982192993, 1.851240634918213, 1.6060116291046143, 1.360019564628601, 1.137904405593872, 0.9366142153739929, 0.7517004609107971, 0.5816671848297119, 0.4025959074497223, 0.11295267194509506, -0.2042992264032364, -0.48861613869667053, -0.7220944166183472, -0.9009560346603394, -1.045350193977356, -1.1675182580947876, -1.3705337047576904, -1.9341202974319458, -2.5082309246063232, -2.9455127716064453, -3.2631845474243164, -3.4310734272003174, -3.33365797996521]",ok,118,3.790353,"[-189.5199737548828, 100.10201263427734, -6.409764289855957, 18.68948745727539, 1.3234882354736328, 2.8677003383636475, 10.096242904663086, -11.685693740844727, -3.805832862854004, -2.84598970413208, 0.9873281121253967, 3.708960771560669, 1.7270926237106323, 1.255692958831787, 10.055352210998535, -1.4503886699676514]"
p226_091_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_091_mic1.flac,2.694937,0.292593,119.409679,ok,79,0.602975,"[-5.419381101368673, -6.672834277755365, -7.5793130086991125, -7.987316816327999, -9.369428930055065, -10.878539178805488, -11.295856929172105, -11.436315419970306, -11.613983364481761, -11.778312890125301, -11.42596960804883, -12.05982159954015, -12.67569124600543, -12.652210648675869, -12.0049890627209, -12.24368392250649, -12.738626566984081, -12.550961106853844, -13.095773251396777, -14.830394796276806, -15.323901813954313, -15.688359810513518, -15.697294613053137, -15.877881665413906]",ok,148,0.206731,"[2.4033265113830566, 1.991707682609558, 1.5301562547683716, 1.1820460557937622, 0.9074986577033997, 0.6815840005874634, 0.47154492139816284, 0.2340840995311737, -0.019553614780306816, -0.2490057498216629, -0.45139920711517334, -0.6248965859413147, -0.7701273560523987, -0.8635707497596741, -0.8968318104743958, -0.8800054788589478, -0.8863515853881836, -1.1401571035385132, -1.690181851387024, -2.1757566928863525, -2.5889124870300293, -2.925459861755371, -3.164843797683716, -3.252587080001831]",ok,148,3.552518,"[-192.7539825439453, 85.94972229003906, 4.825221061706543, 35.992488861083984, 4.594440937042236, 7.1779680252075195, 8.006420135498047, -7.883574485778809, 2.843196153640747, -1.4095890522003174, 4.425731182098389, 1.6674150228500366, -0.1542767733335495, 7.1116437911987305, 2.7294695377349854, -1.4906940460205078]"
p226_093_mic1,VCTK Corpus 0.92,male,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_093_mic1.flac,2.179375,0.399083,116.028311,ok,87,0.799776,"[-5.783387151891142, -6.567642415758168, -7.187129031694368, -8.201228714160768, -10.014052196386348, -11.5484508810241, -11.694467502166665, -11.439565286126202, -11.451294583260971, -11.13931033205248, -10.57825279236593, -10.97991535108349, -11.76325033094239, -11.955128468276648, -10.998334944293564, -11.541576464880064, -12.544817036106572, -12.584179894016797, -13.347278291477673, -14.955926982822591, -15.19986627088356, -15.390415609005519, -15.60587733906188, -15.808274580682355]",ok,165,0.228808,"[2.1878433227539062, 1.9193822145462036, 1.4959684610366821, 1.1356217861175537, 0.8412061333656311, 0.5942062139511108, 0.3839617073535919, 0.19723515212535858, 0.013346566818654537, -0.17292022705078125, -0.34569790959358215, -0.4883807897567749, -0.5911692976951599, -0.6215112209320068, -0.6042273044586182, -0.7119415998458862, -1.0117676258087158, -1.4353433847427368, -1.8718734979629517, -2.3169288635253906, -2.7040326595306396, -3.0287673473358154, -3.292447805404663, -3.361663341522217]",ok,165,3.955434,"[-190.8551483154297, 85.27464294433594, -6.40053129196167, 37.51121139526367, 13.234548568725586, 6.806924819946289, 6.890596866607666, -7.718325138092041, -2.8628640174865723, -0.024954570457339287, -0.9599958658218384, 1.0536507368087769, -3.0673437118530273, 7.797654151916504, 3.0478200912475586, -3.435455083847046]"
