utt_id,domain,group_value,target_direction,f0_median_hz,matched_rule_id,action_family,strength_label,alpha_default,alpha_max,confidence
m9_long_forte_i,singing,forte,masculine,345.888466,,,,,,
m9_long_forte_o,singing,forte,masculine,345.427122,,,,,,
m9_long_forte_u,singing,forte,masculine,347.918422,,,,,,
m1_long_pp_a,singing,pp,masculine,257.670414,,,,,,
m1_long_pp_e,singing,pp,masculine,254.380542,,,,,,
m1_long_pp_i,singing,pp,masculine,257.885289,,,,,,
m1_long_pp_o,singing,pp,masculine,257.446919,,,,,,
m1_long_pp_u,singing,pp,masculine,254.033624,,,,,,
m10_long_pp_a,singing,pp,masculine,257.763815,,,,,,
m10_long_pp_i,singing,pp,masculine,259.379569,,,,,,
m10_long_pp_o,singing,pp,masculine,256.510971,,,,,,
m10_long_pp_u,singing,pp,masculine,262.680347,,,,,,
m11_long_pp_a,singing,pp,masculine,255.378284,,,,,,
m11_long_pp_e,singing,pp,masculine,252.131431,,,,,,
m11_long_pp_i,singing,pp,masculine,255.198866,,,,,,
m11_long_pp_u,singing,pp,masculine,252.742425,,,,,,
m2_long_pp_a,singing,pp,masculine,261.295599,,,,,,
m2_long_pp_e,singing,pp,masculine,264.251243,,,,,,
m2_long_pp_i,singing,pp,masculine,267.724233,,,,,,
m2_long_pp_o,singing,pp,masculine,264.562592,,,,,,
m3_long_pp_a,singing,pp,masculine,251.621607,,,,,,
m3_long_pp_e,singing,pp,masculine,255.520175,,,,,,
m3_long_pp_i,singing,pp,masculine,264.745147,,,,,,
m3_long_pp_u,singing,pp,masculine,260.601567,,,,,,
m4_long_pp_a,singing,pp,masculine,261.401351,,,,,,
m4_long_pp_e,singing,pp,masculine,260.635752,,,,,,
m4_long_pp_o,singing,pp,masculine,263.097783,,,,,,
m4_long_pp_u,singing,pp,masculine,272.829235,,,,,,
m5_long_pp_a,singing,pp,masculine,257.044138,,,,,,
m5_long_pp_i,singing,pp,masculine,262.019719,,,,,,
m5_long_pp_o,singing,pp,masculine,261.729278,,,,,,
m5_long_pp_u,singing,pp,masculine,264.107111,,,,,,
m6_long_pp_a,singing,pp,masculine,264.149635,,,,,,
m6_long_pp_i,singing,pp,masculine,268.310137,,,,,,
m6_long_pp_o,singing,pp,masculine,266.193608,,,,,,
m6_long_pp_u,singing,pp,masculine,268.864818,,,,,,
m7_long_pp_a,singing,pp,masculine,262.312749,,,,,,
m7_long_pp_e,singing,pp,masculine,263.464982,,,,,,
m7_long_pp_o,singing,pp,masculine,266.161041,,,,,,
m7_long_pp_u,singing,pp,masculine,266.262935,,,,,,
m8_long_pp_a,singing,pp,masculine,262.993885,,,,,,
m8_long_pp_e,singing,pp,masculine,265.089978,,,,,,
m8_long_pp_o,singing,pp,masculine,269.953369,,,,,,
m8_long_pp_u,singing,pp,masculine,273.173350,,,,,,
m9_long_pp_a,singing,pp,masculine,348.614203,,,,,,
m9_long_pp_e,singing,pp,masculine,349.749636,,,,,,
m9_long_pp_o,singing,pp,masculine,349.010875,,,,,,
m9_long_pp_u,singing,pp,masculine,354.418562,,,,,,
m1_arpeggios_c_slow_forte_a,singing,slow_forte,masculine,162.155504,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m1_arpeggios_c_slow_forte_e,singing,slow_forte,masculine,160.086097,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m1_arpeggios_c_slow_forte_i,singing,slow_forte,masculine,162.150795,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m1_arpeggios_c_slow_forte_o,singing,slow_forte,masculine,160.917169,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m1_arpeggios_c_slow_forte_u,singing,slow_forte,masculine,160.907557,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m1_arpeggios_f_slow_forte_a,singing,slow_forte,masculine,214.080036,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m1_arpeggios_f_slow_forte_e,singing,slow_forte,masculine,214.417022,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m1_arpeggios_f_slow_forte_i,singing,slow_forte,masculine,212.738606,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m1_arpeggios_f_slow_forte_o,singing,slow_forte,masculine,214.132715,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m1_arpeggios_f_slow_forte_u,singing,slow_forte,masculine,214.598137,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m1_scales_c_slow_forte_a,singing,slow_forte,masculine,175.977438,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m1_scales_c_slow_forte_e,singing,slow_forte,masculine,181.669885,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m1_scales_c_slow_forte_i,singing,slow_forte,masculine,171.432488,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m1_scales_c_slow_forte_o,singing,slow_forte,masculine,173.491421,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m1_scales_f_slow_forte_e,singing,slow_forte,masculine,230.546962,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m1_scales_f_slow_forte_i,singing,slow_forte,masculine,230.848934,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m10_arpeggios_c_slow_forte_a,singing,slow_forte,masculine,159.945198,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m10_arpeggios_c_slow_forte_e,singing,slow_forte,masculine,162.627911,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m10_arpeggios_c_slow_forte_i,singing,slow_forte,masculine,163.346049,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m10_arpeggios_c_slow_forte_o,singing,slow_forte,masculine,162.508240,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m10_arpeggios_c_slow_forte_u,singing,slow_forte,masculine,162.786897,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m10_arpeggios_f_slow_forte_a,singing,slow_forte,masculine,214.598401,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m10_arpeggios_f_slow_forte_e,singing,slow_forte,masculine,218.816511,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m10_arpeggios_f_slow_forte_i,singing,slow_forte,masculine,223.546594,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m10_arpeggios_f_slow_forte_o,singing,slow_forte,masculine,219.248354,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m10_arpeggios_f_slow_forte_u,singing,slow_forte,masculine,219.227179,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m10_scales_c_slow_forte_e,singing,slow_forte,masculine,178.051132,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m10_scales_c_slow_forte_i,singing,slow_forte,masculine,178.199791,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m10_scales_c_slow_forte_o,singing,slow_forte,masculine,175.263697,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m10_scales_c_slow_forte_u,singing,slow_forte,masculine,174.159064,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m10_scales_f_slow_forte_e,singing,slow_forte,masculine,236.055912,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m10_scales_f_slow_forte_i,singing,slow_forte,masculine,239.586912,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m11_arpeggios_c_slow_forte_a,singing,slow_forte,masculine,165.944186,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m11_arpeggios_c_slow_forte_e,singing,slow_forte,masculine,163.466635,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m11_arpeggios_c_slow_forte_i,singing,slow_forte,masculine,171.255695,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m11_arpeggios_c_slow_forte_o,singing,slow_forte,masculine,166.411061,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m11_arpeggios_c_slow_forte_u,singing,slow_forte,masculine,165.874392,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m11_arpeggios_f_slow_forte_a,singing,slow_forte,masculine,218.986960,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m11_arpeggios_f_slow_forte_e,singing,slow_forte,masculine,221.844767,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m11_arpeggios_f_slow_forte_i,singing,slow_forte,masculine,224.278562,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m11_arpeggios_f_slow_forte_o,singing,slow_forte,masculine,219.157022,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m11_arpeggios_f_slow_forte_u,singing,slow_forte,masculine,224.071628,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m11_scales_c_slow_forte_e,singing,slow_forte,masculine,175.194012,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m11_scales_c_slow_forte_i,singing,slow_forte,masculine,180.994713,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m11_scales_f_slow_forte_a,singing,slow_forte,masculine,235.792404,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m11_scales_f_slow_forte_e,singing,slow_forte,masculine,237.718162,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m11_scales_f_slow_forte_i,singing,slow_forte,masculine,241.696213,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m11_scales_f_slow_forte_u,singing,slow_forte,masculine,240.813294,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m2_arpeggios_c_slow_forte_a,singing,slow_forte,masculine,166.028809,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m2_arpeggios_c_slow_forte_e,singing,slow_forte,masculine,171.883077,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m2_arpeggios_c_slow_forte_i,singing,slow_forte,masculine,172.349405,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m2_arpeggios_c_slow_forte_o,singing,slow_forte,masculine,171.417974,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m2_arpeggios_c_slow_forte_u,singing,slow_forte,masculine,172.208808,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m2_arpeggios_f_slow_forte_a,singing,slow_forte,masculine,218.094021,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m2_arpeggios_f_slow_forte_e,singing,slow_forte,masculine,220.170438,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m2_arpeggios_f_slow_forte_i,singing,slow_forte,masculine,220.544843,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m2_arpeggios_f_slow_forte_o,singing,slow_forte,masculine,212.798161,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m2_arpeggios_f_slow_forte_u,singing,slow_forte,masculine,215.695773,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m2_scales_c_slow_forte_a,singing,slow_forte,masculine,183.125745,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m2_scales_f_slow_forte_a,singing,slow_forte,masculine,235.960730,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m2_scales_f_slow_forte_e,singing,slow_forte,masculine,242.986006,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m2_scales_f_slow_forte_i,singing,slow_forte,masculine,242.740267,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m2_scales_f_slow_forte_o,singing,slow_forte,masculine,252.290802,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m2_scales_f_slow_forte_u,singing,slow_forte,masculine,239.647662,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m3_arpeggios_c_slow_forte_a,singing,slow_forte,masculine,163.078796,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m3_arpeggios_c_slow_forte_e,singing,slow_forte,masculine,164.811615,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m3_arpeggios_c_slow_forte_i,singing,slow_forte,masculine,164.528786,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m3_arpeggios_c_slow_forte_o,singing,slow_forte,masculine,162.322823,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m3_arpeggios_c_slow_forte_u,singing,slow_forte,masculine,161.609793,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m3_arpeggios_f_slow_forte_a,singing,slow_forte,masculine,212.629605,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m3_arpeggios_f_slow_forte_e,singing,slow_forte,masculine,217.269801,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m3_arpeggios_f_slow_forte_i,singing,slow_forte,masculine,217.003174,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m3_arpeggios_f_slow_forte_o,singing,slow_forte,masculine,217.140354,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m3_arpeggios_f_slow_forte_u,singing,slow_forte,masculine,217.613913,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m3_scales_c_slow_forte_a,singing,slow_forte,masculine,170.088203,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m3_scales_c_slow_forte_e,singing,slow_forte,masculine,175.647932,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m3_scales_c_slow_forte_i,singing,slow_forte,masculine,172.778627,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m3_scales_c_slow_forte_o,singing,slow_forte,masculine,172.460783,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m3_scales_c_slow_forte_u,singing,slow_forte,masculine,170.867599,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m3_scales_f_slow_forte_a,singing,slow_forte,masculine,226.361470,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m4_arpeggios_c_slow_forte_a,singing,slow_forte,masculine,159.427179,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m4_arpeggios_c_slow_forte_e,singing,slow_forte,masculine,159.244784,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m4_arpeggios_c_slow_forte_i,singing,slow_forte,masculine,163.990334,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m4_arpeggios_c_slow_forte_o,singing,slow_forte,masculine,162.939542,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m4_arpeggios_c_slow_forte_u,singing,slow_forte,masculine,162.133206,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m4_arpeggios_f_slow_forte_a,singing,slow_forte,masculine,215.683269,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m4_arpeggios_f_slow_forte_e,singing,slow_forte,masculine,218.334913,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m4_arpeggios_f_slow_forte_i,singing,slow_forte,masculine,219.298183,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m4_arpeggios_f_slow_forte_o,singing,slow_forte,masculine,217.768263,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m4_arpeggios_f_slow_forte_u,singing,slow_forte,masculine,218.894201,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m4_scales_c_slow_forte_a,singing,slow_forte,masculine,177.110958,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m4_scales_c_slow_forte_e,singing,slow_forte,masculine,180.695018,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m4_scales_c_slow_forte_i,singing,slow_forte,masculine,175.005937,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m4_scales_c_slow_forte_o,singing,slow_forte,masculine,177.583103,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m4_scales_c_slow_forte_u,singing,slow_forte,masculine,179.603264,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m4_scales_f_slow_forte_e,singing,slow_forte,masculine,237.597769,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m5_arpeggios_c_slow_forte_a,singing,slow_forte,masculine,158.475134,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m5_arpeggios_c_slow_forte_e,singing,slow_forte,masculine,159.515993,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m5_arpeggios_c_slow_forte_i,singing,slow_forte,masculine,161.104552,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m5_arpeggios_c_slow_forte_o,singing,slow_forte,masculine,160.179134,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m5_arpeggios_c_slow_forte_u,singing,slow_forte,masculine,160.527194,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m5_arpeggios_f_slow_forte_a,singing,slow_forte,masculine,216.038075,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m5_arpeggios_f_slow_forte_e,singing,slow_forte,masculine,215.541733,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m5_arpeggios_f_slow_forte_i,singing,slow_forte,masculine,221.749677,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m5_arpeggios_f_slow_forte_o,singing,slow_forte,masculine,219.361549,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m5_arpeggios_f_slow_forte_u,singing,slow_forte,masculine,221.975265,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m5_scales_c_slow_forte_i,singing,slow_forte,masculine,189.178968,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m5_scales_c_slow_forte_o,singing,slow_forte,masculine,186.320735,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m5_scales_f_slow_forte_e,singing,slow_forte,masculine,236.056102,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m5_scales_f_slow_forte_i,singing,slow_forte,masculine,244.409905,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m5_scales_f_slow_forte_o,singing,slow_forte,masculine,239.073985,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m5_scales_f_slow_forte_u,singing,slow_forte,masculine,247.568921,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m6_arpeggios_c_slow_forte_a,singing,slow_forte,masculine,147.425290,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m6_arpeggios_c_slow_forte_e,singing,slow_forte,masculine,145.479456,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m6_arpeggios_c_slow_forte_i,singing,slow_forte,masculine,170.416306,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m6_arpeggios_c_slow_forte_o,singing,slow_forte,masculine,168.799902,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m6_arpeggios_c_slow_forte_u,singing,slow_forte,masculine,174.095616,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m6_arpeggios_f_slow_forte_a,singing,slow_forte,masculine,203.815046,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m6_arpeggios_f_slow_forte_e,singing,slow_forte,masculine,187.634000,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m6_arpeggios_f_slow_forte_i,singing,slow_forte,masculine,187.623071,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m6_arpeggios_f_slow_forte_o,singing,slow_forte,masculine,199.247377,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m6_arpeggios_f_slow_forte_u,singing,slow_forte,masculine,230.437005,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m6_scales_c_slow_forte_e,singing,slow_forte,masculine,197.553110,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m6_scales_f_slow_forte_a,singing,slow_forte,masculine,262.383571,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m6_scales_f_slow_forte_e,singing,slow_forte,masculine,269.261493,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m6_scales_f_slow_forte_i,singing,slow_forte,masculine,260.364256,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m6_scales_f_slow_forte_o,singing,slow_forte,masculine,263.897182,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m6_scales_f_slow_forte_u,singing,slow_forte,masculine,261.834489,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m7_arpeggios_c_slow_forte_a,singing,slow_forte,masculine,164.375611,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m7_arpeggios_c_slow_forte_e,singing,slow_forte,masculine,165.576796,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m7_arpeggios_c_slow_forte_i,singing,slow_forte,masculine,165.392288,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m7_arpeggios_c_slow_forte_o,singing,slow_forte,masculine,166.144451,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m7_arpeggios_c_slow_forte_u,singing,slow_forte,masculine,166.083097,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m7_arpeggios_f_slow_forte_a,singing,slow_forte,masculine,222.876017,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m7_arpeggios_f_slow_forte_e,singing,slow_forte,masculine,222.927038,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m7_arpeggios_f_slow_forte_i,singing,slow_forte,masculine,227.200118,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m7_arpeggios_f_slow_forte_o,singing,slow_forte,masculine,226.216661,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m7_arpeggios_f_slow_forte_u,singing,slow_forte,masculine,228.854599,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m7_scales_c_slow_forte_a,singing,slow_forte,masculine,183.829786,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m7_scales_c_slow_forte_e,singing,slow_forte,masculine,176.925544,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m7_scales_c_slow_forte_i,singing,slow_forte,masculine,179.094824,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m7_scales_c_slow_forte_o,singing,slow_forte,masculine,181.681477,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m7_scales_c_slow_forte_u,singing,slow_forte,masculine,181.661450,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m7_scales_f_slow_forte_e,singing,slow_forte,masculine,236.384332,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
m8_arpeggios_c_slow_forte_a,singing,slow_forte,masculine,164.121235,stage0_singing_slow_forte_low_band_masculine_brightness_down_v1,brightness_down,weak,0.120,0.180,medium
